500 4
468 463 0.2552591745737937
468 464 0.04663929168526006
469 469 -13.539118826170904
469 470 12.557085533699347
469 471 -2.7043290768182073
469 472 -1.6913801762795664
470 469 3.599671076709029
470 470 -6.060348387239909
470 471 -1.580823461930192
470 472 14.953894872381671
471 469 6.548287263286856
471 470 -12.109275265253483
471 471 9.56383474915787
471 472 -5.252828474177415
472 469 5.0956244798934005
472 470 3.2910668496479856
472 471 -2.8062119407053507
472 472 -3.973560320527028
469 473 0.14165491856624174
470 474 0.2128449061478723
471 475 0.26528423157332554
472 476 0.23215176133495397
469 467 0.05215415230682643
469 468 0.09838605186082036
470 467 0.12423205821740568
470 468 0.14140710238406243
471 467 0.2795102247133423
471 468 0.2835622954462159
472 467 0.29221542257728944
472 468 0.03302067175633598
473 473 -11.299558178102723
473 474 15.669258530592025
473 475 -6.4226387651602845
473 476 -9.65115117572078
474 473 6.371891826934901
474 474 -2.25658759665222
474 475 3.648897955925761
474 476 -3.6403309830281776
475 473 4.3472854302930095
475 474 -5.902300921687437
475 475 -6.749474581766127
475 476 11.081519414613716
476 473 -4.606901982787766
476 474 -1.6435482191130377
476 475 13.042711573995033
476 476 -0.10491464892711722
473 477 0.2603766449545613
474 478 0.07456210647557955
475 479 0.016201003232447997
476 480 0.1889842785685545
473 471 0.20743435362145735
473 472 0.13055241977682067
474 471 0.28690280140297963
474 472 0.1873193065614904
475 471 0.2973110025331634
475 472 0.1148927151250272
476 471 0.2651938076501044
476 472 0.07806150053533457
477 477 4.764108692491867
477 478 11.293222211834873
477 479 -8.970797253791986
477 480 -13.01334593811424
478 477 -13.15232830596946
478 478 0.8740296202580612
478 479 3.8785647962947007
478 480 9.692591577336371
479 477 5.895108218312887
479 478 -2.3548439950978426
479 479 -2.7622532652753202
479 480 4.277881319530432
480 477 9.634679991445816
480 478 -6.079789079021907
480 479 6.2958688387064035
480 480 -8.806247754170272
477 481 0.17287313645187663
478 482 0.1889258249227164
479 483 0.10620481514432163
480 484 0.19528711538060445
477 475 0.2499488303615909
477 476 0.03873490116318829
478 475 0.03771783199793197
478 476 0.29630916770850463
479 475 0.1148817158088528
479 476 0.21215020575499566
480 475 0.09793655318589493
480 476 0.06362883594763462
481 481 6.87300087805862
481 482 -4.18822004491365
481 483 10.55894992276378
481 484 -15.246369497765707
482 481 4.018551100977594
482 482 4.788049931657667
482 483 -9.453023066005585
482 484 7.200220426251653
483 481 -2.224119526634525
483 482 9.27130648412101
483 483 1.1228382804472035
483 484 -2.6928849910835164
484 481 -9.521735823310111
484 482 -9.248289347358408
484 483 0.49083853092243407
484 484 11.45203094233441
481 485 0.23079270020756848
482 486 0.015812363755264514
483 487 0.09563756633689835
484 488 0.09894040286692418
481 479 0.17894192915248455
481 480 0.09757532802802035
482 479 0.12729608172068416
482 480 0.2159119766620753
483 479 0.03703713961763855
483 480 0.1784974508046609
484 479 0.2598383224418755
484 480 0.10834287482498565
485 485 4.768164191427816
485 486 7.553365508795836
485 487 -19.294357949596513
485 488 2.2997287353591704
486 485 -3.5883452381925247
486 486 -4.638942114066323
486 487 3.941222381963397
486 488 8.623852206574028
487 485 -0.32225769796602083
487 486 8.842394116563526
487 487 0.0669342926524179
487 488 -12.371881386691275
488 485 5.986195651376272
488 486 -8.406895978199445
488 487 8.744490457920543
488 488 0.11810098972261418
485 489 0.2838770447027533
486 490 0.12135945081572935
487 491 0.14453824634398094
488 492 0.28287054093267894
485 483 0.1441392295583981
485 484 0.05483202331761454
486 483 0.26279343486484835
486 484 0.2316608507095304
487 483 0.17573953137251874
487 484 0.1689777433842563
488 483 0.0801861699548843
488 484 0.02176981253258754
489 489 -11.680149741020019
489 490 7.515294944946412
489 491 -3.4534832784975045
489 492 7.480175749849278
490 489 6.832205981125448
490 490 4.983937593114005
490 491 -4.246028435161063
490 492 -10.572012595025258
491 489 3.1488163752561515
491 490 -6.2158360642533825
491 491 -0.31348186096575986
491 492 6.789544745240761
492 489 6.578850127070451
492 490 -11.225070161410668
492 491 15.764312341251197
492 492 -4.62116042234636
489 493 0.2686921448455981
490 494 0.19646447759624253
491 495 0.19535740071743402
492 496 0.21282756504266997
489 487 0.23275329036498094
489 488 0.22591406994107358
490 487 0.060678462783198994
490 488 0.18867505349356808
491 487 0.16846698641688299
491 488 0.008548637081480947
492 487 0.19445850036725237
492 488 0.12904742234313796
493 493 1.5419001234143457
493 494 11.262864479832015
493 495 -2.9701134938337037
493 496 -4.798401924316124
494 493 6.593263381257077
494 494 -14.972268014531036
494 495 6.4036130477716995
494 496 -6.506328657291396
495 493 -13.34187606560518
495 494 4.737574624489417
495 495 6.05551936661006
495 496 10.562729406384022
496 493 7.98422680053925
496 494 -5.52222751486366
496 495 -6.392357452974364
496 496 0.38696592814482
493 497 0.22451980132116167
494 498 0.0097266081276147
495 499 0.0022101452430194346
496 500 0.039117226279527115
493 491 0.1580676592651066
493 492 0.057567612268755064
494 491 0.2070637276134997
494 492 0.015647040473425734
495 491 0.03597457386324452
495 492 0.258982607668587
496 491 0.2864817224206171
496 492 0.027722166281034567
497 497 -11.459532544491037
497 498 4.395912187246245
497 499 3.7392789025374675
497 500 1.3133831262797762
498 497 -1.476322604638779
498 498 4.471323896288537
498 499 -14.997517461680937
498 500 10.197036365291813
499 497 2.8977095525574157
499 498 -9.058975282384027
499 499 11.9337986449229
499 500 -1.9691904081456706
500 497 12.136868533650965
500 498 0.09439453235238222
500 499 1.9373467961987383
500 500 -9.526265058819572
497 495 0.07610075726782739
497 496 0.06555004872319026
498 495 0.047678235610014226
498 496 0.08953952518178351
499 495 0.09118082245517904
499 496 0.22967152348626216
500 495 0.1455645294243129
500 496 0.20091639057239177
